t Vext Gehp
4.275e-04 2.490e-01 3.400e+27
4.297e-04 2.443e-01 3.400e+27
4.318e-04 2.396e-01 3.400e+27
4.340e-04 2.349e-01 3.400e+27
4.362e-04 2.302e-01 3.400e+27
4.384e-04 2.255e-01 3.400e+27
4.406e-04 2.208e-01 3.400e+27
4.427e-04 2.161e-01 3.400e+27
4.449e-04 2.114e-01 3.400e+27
4.471e-04 2.067e-01 3.400e+27
4.493e-04 2.020e-01 3.400e+27
4.515e-04 1.973e-01 3.400e+27
4.536e-04 1.927e-01 3.400e+27
4.558e-04 1.880e-01 3.400e+27
4.580e-04 1.833e-01 3.400e+27
4.602e-04 1.786e-01 3.400e+27
4.624e-04 1.739e-01 3.400e+27
4.646e-04 1.692e-01 3.400e+27
4.667e-04 1.645e-01 3.400e+27
4.689e-04 1.598e-01 3.400e+27
4.711e-04 1.551e-01 3.400e+27
4.733e-04 1.504e-01 3.400e+27
4.755e-04 1.457e-01 3.400e+27
4.776e-04 1.410e-01 3.400e+27
4.798e-04 1.363e-01 3.400e+27
4.820e-04 1.316e-01 3.400e+27
4.842e-04 1.269e-01 3.400e+27
4.864e-04 1.222e-01 3.400e+27
4.885e-04 1.175e-01 3.400e+27
4.907e-04 1.128e-01 3.400e+27
4.929e-04 1.081e-01 3.400e+27
4.951e-04 1.034e-01 3.400e+27
4.973e-04 9.867e-02 3.400e+27
4.994e-04 9.398e-02 3.400e+27
5.016e-04 8.928e-02 3.400e+27
5.038e-04 8.458e-02 3.400e+27
5.060e-04 7.988e-02 3.400e+27
5.082e-04 7.518e-02 3.400e+27
5.104e-04 7.048e-02 3.400e+27
5.125e-04 6.578e-02 3.400e+27
5.147e-04 6.108e-02 3.400e+27
5.169e-04 5.639e-02 3.400e+27
5.191e-04 5.169e-02 3.400e+27
5.213e-04 4.699e-02 3.400e+27
5.234e-04 4.229e-02 3.400e+27
5.256e-04 3.759e-02 3.400e+27
5.278e-04 3.289e-02 3.400e+27
5.300e-04 2.819e-02 3.400e+27
5.322e-04 2.349e-02 3.400e+27
5.343e-04 1.880e-02 3.400e+27
5.365e-04 1.410e-02 3.400e+27
5.387e-04 9.398e-03 3.400e+27
5.409e-04 4.699e-03 3.400e+27
5.431e-04 0.000e+00 3.400e+27
5.452e-04 4.699e-03 3.400e+27
5.474e-04 9.398e-03 3.400e+27
5.496e-04 1.410e-02 3.400e+27
5.518e-04 1.880e-02 3.400e+27
5.540e-04 2.349e-02 3.400e+27
5.562e-04 2.819e-02 3.400e+27
5.583e-04 3.289e-02 3.400e+27
5.605e-04 3.759e-02 3.400e+27
5.627e-04 4.229e-02 3.400e+27
5.649e-04 4.699e-02 3.400e+27
5.671e-04 5.169e-02 3.400e+27
5.692e-04 5.639e-02 3.400e+27
5.714e-04 6.108e-02 3.400e+27
5.736e-04 6.578e-02 3.400e+27
5.758e-04 7.048e-02 3.400e+27
5.780e-04 7.518e-02 3.400e+27
5.801e-04 7.988e-02 3.400e+27
5.823e-04 8.458e-02 3.400e+27
5.845e-04 8.928e-02 3.400e+27
5.867e-04 9.398e-02 3.400e+27
5.889e-04 9.867e-02 3.400e+27
5.910e-04 1.034e-01 3.400e+27
5.932e-04 1.081e-01 3.400e+27
5.954e-04 1.128e-01 3.400e+27
5.976e-04 1.175e-01 3.400e+27
5.998e-04 1.222e-01 3.400e+27
6.020e-04 1.269e-01 3.400e+27
6.041e-04 1.316e-01 3.400e+27
6.063e-04 1.363e-01 3.400e+27
6.085e-04 1.410e-01 3.400e+27
6.107e-04 1.457e-01 3.400e+27
6.129e-04 1.504e-01 3.400e+27
6.150e-04 1.551e-01 3.400e+27
6.172e-04 1.598e-01 3.400e+27
6.194e-04 1.645e-01 3.400e+27
6.216e-04 1.692e-01 3.400e+27
6.238e-04 1.739e-01 3.400e+27
6.259e-04 1.786e-01 3.400e+27
6.281e-04 1.833e-01 3.400e+27
6.303e-04 1.880e-01 3.400e+27
6.325e-04 1.927e-01 3.400e+27
6.347e-04 1.973e-01 3.400e+27
6.368e-04 2.020e-01 3.400e+27
6.390e-04 2.067e-01 3.400e+27
6.412e-04 2.114e-01 3.400e+27
6.434e-04 2.161e-01 3.400e+27
6.456e-04 2.208e-01 3.400e+27
6.478e-04 2.255e-01 3.400e+27
6.499e-04 2.302e-01 3.400e+27
6.521e-04 2.349e-01 3.400e+27
6.543e-04 2.396e-01 3.400e+27
6.565e-04 2.443e-01 3.400e+27
6.587e-04 2.490e-01 3.400e+27
6.608e-04 2.537e-01 3.400e+27
6.630e-04 2.584e-01 3.400e+27
6.652e-04 2.631e-01 3.400e+27
6.674e-04 2.678e-01 3.400e+27
6.696e-04 2.725e-01 3.400e+27
6.717e-04 2.772e-01 3.400e+27
6.739e-04 2.819e-01 3.400e+27
6.761e-04 2.866e-01 3.400e+27
6.783e-04 2.913e-01 3.400e+27
6.805e-04 2.960e-01 3.400e+27
6.826e-04 3.007e-01 3.400e+27
6.848e-04 3.054e-01 3.400e+27
6.870e-04 3.101e-01 3.400e+27
6.892e-04 3.148e-01 3.400e+27
6.914e-04 3.195e-01 3.400e+27
6.936e-04 3.242e-01 3.400e+27
6.957e-04 3.289e-01 3.400e+27
6.979e-04 3.336e-01 3.400e+27
7.001e-04 3.383e-01 3.400e+27
7.023e-04 3.430e-01 3.400e+27
7.045e-04 3.477e-01 3.400e+27
7.066e-04 3.524e-01 3.400e+27
7.088e-04 3.571e-01 3.400e+27
7.110e-04 3.618e-01 3.400e+27
7.132e-04 3.665e-01 3.400e+27
7.154e-04 3.712e-01 3.400e+27
7.175e-04 3.759e-01 3.400e+27
7.197e-04 3.806e-01 3.400e+27
7.219e-04 3.853e-01 3.400e+27
7.241e-04 3.900e-01 3.400e+27
7.263e-04 3.947e-01 3.400e+27
7.284e-04 3.994e-01 3.400e+27
7.306e-04 4.041e-01 3.400e+27
7.328e-04 4.088e-01 3.400e+27
7.350e-04 4.135e-01 3.400e+27
7.372e-04 4.182e-01 3.400e+27
7.394e-04 4.229e-01 3.400e+27
7.415e-04 4.276e-01 3.400e+27
7.437e-04 4.323e-01 3.400e+27
7.459e-04 4.370e-01 3.400e+27
7.481e-04 4.417e-01 3.400e+27
7.503e-04 4.464e-01 3.400e+27
7.524e-04 4.511e-01 3.400e+27
7.546e-04 4.558e-01 3.400e+27
7.568e-04 4.605e-01 3.400e+27
7.590e-04 4.652e-01 3.400e+27
7.612e-04 4.699e-01 3.400e+27
7.633e-04 4.746e-01 3.400e+27
7.655e-04 4.793e-01 3.400e+27
7.677e-04 4.840e-01 3.400e+27
7.699e-04 4.887e-01 3.400e+27
7.721e-04 4.934e-01 3.400e+27
7.743e-04 4.981e-01 3.400e+27
7.764e-04 5.028e-01 3.400e+27
7.786e-04 5.075e-01 3.400e+27
7.808e-04 5.122e-01 3.400e+27
7.830e-04 5.169e-01 3.400e+27
7.852e-04 5.216e-01 3.400e+27
7.873e-04 5.263e-01 3.400e+27
7.895e-04 5.310e-01 3.400e+27
7.917e-04 5.357e-01 3.400e+27
7.939e-04 5.404e-01 3.400e+27
7.961e-04 5.451e-01 3.400e+27
7.982e-04 5.498e-01 3.400e+27
8.004e-04 5.545e-01 3.400e+27
8.026e-04 5.592e-01 3.400e+27
8.048e-04 5.639e-01 3.400e+27
8.070e-04 5.686e-01 3.400e+27
8.091e-04 5.733e-01 3.400e+27
8.113e-04 5.780e-01 3.400e+27
8.135e-04 5.827e-01 3.400e+27
8.157e-04 5.873e-01 3.400e+27
8.179e-04 5.920e-01 3.400e+27
8.201e-04 5.967e-01 3.400e+27
8.222e-04 6.014e-01 3.400e+27
8.244e-04 6.061e-01 3.400e+27
8.266e-04 6.108e-01 3.400e+27
8.288e-04 6.155e-01 3.400e+27
8.310e-04 6.202e-01 3.400e+27
8.331e-04 6.249e-01 3.400e+27
8.353e-04 6.296e-01 3.400e+27
8.375e-04 6.343e-01 3.400e+27
8.397e-04 6.390e-01 3.400e+27
8.419e-04 6.437e-01 3.400e+27
8.440e-04 6.484e-01 3.400e+27
8.462e-04 6.531e-01 3.400e+27
8.484e-04 6.578e-01 3.400e+27
8.506e-04 6.625e-01 3.400e+27
8.528e-04 6.672e-01 3.400e+27
8.549e-04 6.719e-01 3.400e+27
8.571e-04 6.766e-01 3.400e+27
8.593e-04 6.813e-01 3.400e+27
8.615e-04 6.860e-01 3.400e+27
8.637e-04 6.907e-01 3.400e+27
8.659e-04 6.954e-01 3.400e+27
8.680e-04 7.001e-01 3.400e+27
8.702e-04 7.048e-01 3.400e+27
8.724e-04 7.095e-01 3.400e+27
8.746e-04 7.142e-01 3.400e+27
8.768e-04 7.189e-01 3.400e+27
8.789e-04 7.236e-01 3.400e+27
8.811e-04 7.283e-01 3.400e+27
8.833e-04 7.330e-01 3.400e+27
8.855e-04 7.377e-01 3.400e+27
8.877e-04 7.424e-01 3.400e+27
8.898e-04 7.471e-01 3.400e+27
8.920e-04 7.518e-01 3.400e+27
8.942e-04 7.565e-01 3.400e+27
8.964e-04 7.612e-01 3.400e+27
8.986e-04 7.659e-01 3.400e+27
9.007e-04 7.706e-01 3.400e+27
9.029e-04 7.753e-01 3.400e+27
9.051e-04 7.800e-01 3.400e+27
9.073e-04 7.847e-01 3.400e+27
9.095e-04 7.894e-01 3.400e+27
9.117e-04 7.941e-01 3.400e+27
9.138e-04 7.988e-01 3.400e+27
9.160e-04 8.035e-01 3.400e+27
9.182e-04 8.082e-01 3.400e+27
9.204e-04 8.129e-01 3.400e+27
9.226e-04 8.176e-01 3.400e+27
9.247e-04 8.223e-01 3.400e+27
9.269e-04 8.270e-01 3.400e+27
9.291e-04 8.317e-01 3.400e+27
9.313e-04 8.364e-01 3.400e+27
9.335e-04 8.411e-01 3.400e+27
9.356e-04 8.458e-01 3.400e+27
9.378e-04 8.505e-01 3.400e+27
9.400e-04 8.552e-01 3.400e+27
9.422e-04 8.599e-01 3.400e+27
9.444e-04 8.646e-01 3.400e+27
9.465e-04 8.693e-01 3.400e+27
9.487e-04 8.740e-01 3.400e+27
9.509e-04 8.787e-01 3.400e+27
9.531e-04 8.834e-01 3.400e+27
9.553e-04 8.881e-01 3.400e+27
9.575e-04 8.928e-01 3.400e+27
9.596e-04 8.975e-01 3.400e+27
9.618e-04 9.022e-01 3.400e+27
9.640e-04 9.069e-01 3.400e+27
9.662e-04 9.116e-01 3.400e+27
9.684e-04 9.163e-01 3.400e+27
9.705e-04 9.210e-01 3.400e+27
9.727e-04 9.257e-01 3.400e+27
9.749e-04 9.304e-01 3.400e+27
9.771e-04 9.351e-01 3.400e+27
9.793e-04 9.398e-01 3.400e+27
9.814e-04 9.445e-01 3.400e+27
9.836e-04 9.492e-01 3.400e+27
9.858e-04 9.539e-01 3.400e+27
9.880e-04 9.586e-01 3.400e+27
9.902e-04 9.633e-01 3.400e+27
9.923e-04 9.680e-01 3.400e+27
9.945e-04 9.727e-01 3.400e+27
9.967e-04 9.773e-01 3.400e+27
9.989e-04 9.820e-01 3.400e+27
1.001e-03 9.867e-01 3.400e+27
1.003e-03 9.914e-01 3.400e+27
1.005e-03 9.961e-01 3.400e+27
1.008e-03 1.001e+00 3.400e+27
1.010e-03 1.006e+00 3.400e+27
1.012e-03 1.010e+00 3.400e+27
1.014e-03 1.015e+00 3.400e+27
1.016e-03 1.020e+00 3.400e+27
1.019e-03 1.024e+00 3.400e+27
1.021e-03 1.029e+00 3.400e+27
1.023e-03 1.034e+00 3.400e+27
1.025e-03 1.038e+00 3.400e+27
1.027e-03 1.043e+00 3.400e+27
1.029e-03 1.048e+00 3.400e+27
1.032e-03 1.053e+00 3.400e+27
1.034e-03 1.057e+00 3.400e+27
1.036e-03 1.062e+00 3.400e+27
1.038e-03 1.067e+00 3.400e+27
1.040e-03 1.071e+00 3.400e+27
1.043e-03 1.076e+00 3.400e+27
1.045e-03 1.081e+00 3.400e+27
1.047e-03 1.085e+00 3.400e+27
1.049e-03 1.090e+00 3.400e+27
1.051e-03 1.095e+00 3.400e+27
1.053e-03 1.100e+00 3.400e+27
1.056e-03 1.104e+00 3.400e+27
1.058e-03 1.109e+00 3.400e+27
1.060e-03 1.114e+00 3.400e+27
1.062e-03 1.118e+00 3.400e+27
1.064e-03 1.123e+00 3.400e+27
1.067e-03 1.128e+00 3.400e+27
1.069e-03 1.132e+00 3.400e+27
1.071e-03 1.137e+00 3.400e+27
1.073e-03 1.142e+00 3.400e+27
1.075e-03 1.147e+00 3.400e+27
1.077e-03 1.151e+00 3.400e+27
1.080e-03 1.156e+00 3.400e+27
1.082e-03 1.161e+00 3.400e+27
1.084e-03 1.165e+00 3.400e+27
1.086e-03 1.170e+00 3.400e+27
