t Vext Gehp
5.770e-04 9.022e-01 3.400e+27
5.871e-04 8.975e-01 3.400e+27
5.973e-04 8.928e-01 3.400e+27
6.074e-04 8.881e-01 3.400e+27
6.175e-04 8.834e-01 3.400e+27
6.276e-04 8.787e-01 3.400e+27
6.378e-04 8.740e-01 3.400e+27
6.479e-04 8.693e-01 3.400e+27
6.580e-04 8.646e-01 3.400e+27
6.681e-04 8.599e-01 3.400e+27
6.783e-04 8.552e-01 3.400e+27
6.884e-04 8.505e-01 3.400e+27
6.985e-04 8.458e-01 3.400e+27
7.086e-04 8.411e-01 3.400e+27
7.188e-04 8.364e-01 3.400e+27
7.289e-04 8.317e-01 3.400e+27
7.390e-04 8.270e-01 3.400e+27
7.491e-04 8.223e-01 3.400e+27
7.592e-04 8.176e-01 3.400e+27
7.694e-04 8.129e-01 3.400e+27
7.795e-04 8.082e-01 3.400e+27
7.896e-04 8.035e-01 3.400e+27
7.997e-04 7.988e-01 3.400e+27
8.099e-04 7.941e-01 3.400e+27
8.200e-04 7.894e-01 3.400e+27
8.301e-04 7.847e-01 3.400e+27
8.402e-04 7.800e-01 3.400e+27
8.504e-04 7.753e-01 3.400e+27
8.605e-04 7.706e-01 3.400e+27
8.706e-04 7.659e-01 3.400e+27
8.807e-04 7.612e-01 3.400e+27
8.908e-04 7.565e-01 3.400e+27
9.010e-04 7.518e-01 3.400e+27
9.111e-04 7.471e-01 3.400e+27
9.212e-04 7.424e-01 3.400e+27
9.313e-04 7.377e-01 3.400e+27
9.415e-04 7.330e-01 3.400e+27
9.516e-04 7.283e-01 3.400e+27
9.617e-04 7.236e-01 3.400e+27
9.718e-04 7.189e-01 3.400e+27
9.820e-04 7.142e-01 3.400e+27
9.921e-04 7.095e-01 3.400e+27
1.002e-03 7.048e-01 3.400e+27
1.012e-03 7.001e-01 3.400e+27
1.022e-03 6.954e-01 3.400e+27
1.033e-03 6.907e-01 3.400e+27
1.043e-03 6.860e-01 3.400e+27
1.053e-03 6.813e-01 3.400e+27
1.063e-03 6.766e-01 3.400e+27
1.073e-03 6.719e-01 3.400e+27
1.083e-03 6.672e-01 3.400e+27
1.093e-03 6.625e-01 3.400e+27
1.103e-03 6.578e-01 3.400e+27
1.114e-03 6.531e-01 3.400e+27
1.124e-03 6.484e-01 3.400e+27
1.134e-03 6.437e-01 3.400e+27
1.144e-03 6.390e-01 3.400e+27
1.154e-03 6.343e-01 3.400e+27
1.164e-03 6.296e-01 3.400e+27
1.174e-03 6.249e-01 3.400e+27
1.184e-03 6.202e-01 3.400e+27
1.195e-03 6.155e-01 3.400e+27
1.205e-03 6.108e-01 3.400e+27
1.215e-03 6.061e-01 3.400e+27
1.225e-03 6.014e-01 3.400e+27
1.235e-03 5.967e-01 3.400e+27
1.245e-03 5.920e-01 3.400e+27
1.255e-03 5.873e-01 3.400e+27
1.265e-03 5.827e-01 3.400e+27
1.276e-03 5.780e-01 3.400e+27
1.286e-03 5.733e-01 3.400e+27
1.296e-03 5.686e-01 3.400e+27
1.306e-03 5.639e-01 3.400e+27
1.316e-03 5.592e-01 3.400e+27
1.326e-03 5.545e-01 3.400e+27
1.336e-03 5.498e-01 3.400e+27
1.346e-03 5.451e-01 3.400e+27
1.357e-03 5.404e-01 3.400e+27
1.367e-03 5.357e-01 3.400e+27
1.377e-03 5.310e-01 3.400e+27
1.387e-03 5.263e-01 3.400e+27
1.397e-03 5.216e-01 3.400e+27
1.407e-03 5.169e-01 3.400e+27
1.417e-03 5.122e-01 3.400e+27
1.427e-03 5.075e-01 3.400e+27
1.438e-03 5.028e-01 3.400e+27
1.448e-03 4.981e-01 3.400e+27
1.458e-03 4.934e-01 3.400e+27
1.468e-03 4.887e-01 3.400e+27
1.478e-03 4.840e-01 3.400e+27
1.488e-03 4.793e-01 3.400e+27
1.498e-03 4.746e-01 3.400e+27
1.508e-03 4.699e-01 3.400e+27
1.518e-03 4.652e-01 3.400e+27
1.529e-03 4.605e-01 3.400e+27
1.539e-03 4.558e-01 3.400e+27
1.549e-03 4.511e-01 3.400e+27
1.559e-03 4.464e-01 3.400e+27
1.569e-03 4.417e-01 3.400e+27
1.579e-03 4.370e-01 3.400e+27
1.589e-03 4.323e-01 3.400e+27
1.599e-03 4.276e-01 3.400e+27
1.610e-03 4.229e-01 3.400e+27
1.620e-03 4.182e-01 3.400e+27
1.630e-03 4.135e-01 3.400e+27
1.640e-03 4.088e-01 3.400e+27
1.650e-03 4.041e-01 3.400e+27
1.660e-03 3.994e-01 3.400e+27
1.670e-03 3.947e-01 3.400e+27
1.680e-03 3.900e-01 3.400e+27
1.691e-03 3.853e-01 3.400e+27
1.701e-03 3.806e-01 3.400e+27
1.711e-03 3.759e-01 3.400e+27
1.721e-03 3.712e-01 3.400e+27
1.731e-03 3.665e-01 3.400e+27
1.741e-03 3.618e-01 3.400e+27
1.751e-03 3.571e-01 3.400e+27
1.761e-03 3.524e-01 3.400e+27
1.772e-03 3.477e-01 3.400e+27
1.782e-03 3.430e-01 3.400e+27
1.792e-03 3.383e-01 3.400e+27
1.802e-03 3.336e-01 3.400e+27
1.812e-03 3.289e-01 3.400e+27
1.822e-03 3.242e-01 3.400e+27
1.832e-03 3.195e-01 3.400e+27
1.842e-03 3.148e-01 3.400e+27
1.853e-03 3.101e-01 3.400e+27
1.863e-03 3.054e-01 3.400e+27
1.873e-03 3.007e-01 3.400e+27
1.883e-03 2.960e-01 3.400e+27
1.893e-03 2.913e-01 3.400e+27
1.903e-03 2.866e-01 3.400e+27
1.913e-03 2.819e-01 3.400e+27
1.923e-03 2.772e-01 3.400e+27
1.934e-03 2.725e-01 3.400e+27
1.944e-03 2.678e-01 3.400e+27
1.954e-03 2.631e-01 3.400e+27
1.964e-03 2.584e-01 3.400e+27
1.974e-03 2.537e-01 3.400e+27
1.984e-03 2.490e-01 3.400e+27
1.994e-03 2.443e-01 3.400e+27
2.004e-03 2.396e-01 3.400e+27
2.015e-03 2.349e-01 3.400e+27
2.025e-03 2.302e-01 3.400e+27
2.035e-03 2.255e-01 3.400e+27
2.045e-03 2.208e-01 3.400e+27
2.055e-03 2.161e-01 3.400e+27
2.065e-03 2.114e-01 3.400e+27
2.075e-03 2.067e-01 3.400e+27
2.085e-03 2.020e-01 3.400e+27
2.096e-03 1.973e-01 3.400e+27
2.106e-03 1.927e-01 3.400e+27
2.116e-03 1.880e-01 3.400e+27
2.126e-03 1.833e-01 3.400e+27
2.136e-03 1.786e-01 3.400e+27
2.146e-03 1.739e-01 3.400e+27
2.156e-03 1.692e-01 3.400e+27
2.166e-03 1.645e-01 3.400e+27
2.176e-03 1.598e-01 3.400e+27
2.187e-03 1.551e-01 3.400e+27
2.197e-03 1.504e-01 3.400e+27
2.207e-03 1.457e-01 3.400e+27
2.217e-03 1.410e-01 3.400e+27
2.227e-03 1.363e-01 3.400e+27
2.237e-03 1.316e-01 3.400e+27
2.247e-03 1.269e-01 3.400e+27
2.257e-03 1.222e-01 3.400e+27
2.268e-03 1.175e-01 3.400e+27
2.278e-03 1.128e-01 3.400e+27
2.288e-03 1.081e-01 3.400e+27
2.298e-03 1.034e-01 3.400e+27
2.308e-03 9.867e-02 3.400e+27
2.318e-03 9.398e-02 3.400e+27
2.328e-03 8.928e-02 3.400e+27
2.338e-03 8.458e-02 3.400e+27
2.349e-03 7.988e-02 3.400e+27
2.359e-03 7.518e-02 3.400e+27
2.369e-03 7.048e-02 3.400e+27
2.379e-03 6.578e-02 3.400e+27
2.389e-03 6.108e-02 3.400e+27
2.399e-03 5.639e-02 3.400e+27
2.409e-03 5.169e-02 3.400e+27
2.419e-03 4.699e-02 3.400e+27
2.430e-03 4.229e-02 3.400e+27
2.440e-03 3.759e-02 3.400e+27
2.450e-03 3.289e-02 3.400e+27
2.460e-03 2.819e-02 3.400e+27
2.470e-03 2.349e-02 3.400e+27
2.480e-03 1.880e-02 3.400e+27
2.490e-03 1.410e-02 3.400e+27
2.500e-03 9.398e-03 3.400e+27
2.511e-03 4.699e-03 3.400e+27
2.521e-03 0.000e+00 3.400e+27
2.531e-03 4.699e-03 3.400e+27
2.541e-03 9.398e-03 3.400e+27
2.551e-03 1.410e-02 3.400e+27
2.561e-03 1.880e-02 3.400e+27
2.571e-03 2.349e-02 3.400e+27
2.581e-03 2.819e-02 3.400e+27
2.592e-03 3.289e-02 3.400e+27
2.602e-03 3.759e-02 3.400e+27
2.612e-03 4.229e-02 3.400e+27
2.622e-03 4.699e-02 3.400e+27
2.632e-03 5.169e-02 3.400e+27
2.642e-03 5.639e-02 3.400e+27
2.652e-03 6.108e-02 3.400e+27
2.662e-03 6.578e-02 3.400e+27
2.673e-03 7.048e-02 3.400e+27
2.683e-03 7.518e-02 3.400e+27
2.693e-03 7.988e-02 3.400e+27
2.703e-03 8.458e-02 3.400e+27
2.713e-03 8.928e-02 3.400e+27
2.723e-03 9.398e-02 3.400e+27
2.733e-03 9.867e-02 3.400e+27
2.743e-03 1.034e-01 3.400e+27
2.754e-03 1.081e-01 3.400e+27
2.764e-03 1.128e-01 3.400e+27
2.774e-03 1.175e-01 3.400e+27
2.784e-03 1.222e-01 3.400e+27
2.794e-03 1.269e-01 3.400e+27
2.804e-03 1.316e-01 3.400e+27
2.814e-03 1.363e-01 3.400e+27
2.824e-03 1.410e-01 3.400e+27
2.835e-03 1.457e-01 3.400e+27
2.845e-03 1.504e-01 3.400e+27
2.855e-03 1.551e-01 3.400e+27
2.865e-03 1.598e-01 3.400e+27
2.875e-03 1.645e-01 3.400e+27
2.885e-03 1.692e-01 3.400e+27
2.895e-03 1.739e-01 3.400e+27
2.905e-03 1.786e-01 3.400e+27
2.915e-03 1.833e-01 3.400e+27
2.926e-03 1.880e-01 3.400e+27
2.936e-03 1.927e-01 3.400e+27
2.946e-03 1.973e-01 3.400e+27
2.956e-03 2.020e-01 3.400e+27
2.966e-03 2.067e-01 3.400e+27
2.976e-03 2.114e-01 3.400e+27
2.986e-03 2.161e-01 3.400e+27
2.996e-03 2.208e-01 3.400e+27
3.007e-03 2.255e-01 3.400e+27
3.017e-03 2.302e-01 3.400e+27
3.027e-03 2.349e-01 3.400e+27
3.037e-03 2.396e-01 3.400e+27
3.047e-03 2.443e-01 3.400e+27
3.057e-03 2.490e-01 3.400e+27
3.067e-03 2.537e-01 3.400e+27
3.077e-03 2.584e-01 3.400e+27
3.088e-03 2.631e-01 3.400e+27
3.098e-03 2.678e-01 3.400e+27
3.108e-03 2.725e-01 3.400e+27
3.118e-03 2.772e-01 3.400e+27
3.128e-03 2.819e-01 3.400e+27
3.138e-03 2.866e-01 3.400e+27
3.148e-03 2.913e-01 3.400e+27
3.158e-03 2.960e-01 3.400e+27
3.169e-03 3.007e-01 3.400e+27
3.179e-03 3.054e-01 3.400e+27
3.189e-03 3.101e-01 3.400e+27
3.199e-03 3.148e-01 3.400e+27
3.209e-03 3.195e-01 3.400e+27
3.219e-03 3.242e-01 3.400e+27
3.229e-03 3.289e-01 3.400e+27
3.239e-03 3.336e-01 3.400e+27
3.250e-03 3.383e-01 3.400e+27
3.260e-03 3.430e-01 3.400e+27
3.270e-03 3.477e-01 3.400e+27
3.280e-03 3.524e-01 3.400e+27
3.290e-03 3.571e-01 3.400e+27
3.300e-03 3.618e-01 3.400e+27
3.310e-03 3.665e-01 3.400e+27
3.320e-03 3.712e-01 3.400e+27
3.331e-03 3.759e-01 3.400e+27
3.341e-03 3.806e-01 3.400e+27
3.351e-03 3.853e-01 3.400e+27
3.361e-03 3.900e-01 3.400e+27
3.371e-03 3.947e-01 3.400e+27
3.381e-03 3.994e-01 3.400e+27
3.391e-03 4.041e-01 3.400e+27
3.401e-03 4.088e-01 3.400e+27
3.412e-03 4.135e-01 3.400e+27
3.422e-03 4.182e-01 3.400e+27
3.432e-03 4.229e-01 3.400e+27
3.442e-03 4.276e-01 3.400e+27
3.452e-03 4.323e-01 3.400e+27
3.462e-03 4.370e-01 3.400e+27
3.472e-03 4.417e-01 3.400e+27
3.482e-03 4.464e-01 3.400e+27
3.493e-03 4.511e-01 3.400e+27
3.503e-03 4.558e-01 3.400e+27
3.513e-03 4.605e-01 3.400e+27
3.523e-03 4.652e-01 3.400e+27
3.533e-03 4.699e-01 3.400e+27
3.543e-03 4.746e-01 3.400e+27
3.553e-03 4.793e-01 3.400e+27
3.563e-03 4.840e-01 3.400e+27
3.574e-03 4.887e-01 3.400e+27
3.584e-03 4.934e-01 3.400e+27
3.594e-03 4.981e-01 3.400e+27
3.604e-03 5.028e-01 3.400e+27
3.614e-03 5.075e-01 3.400e+27
3.624e-03 5.122e-01 3.400e+27
3.634e-03 5.169e-01 3.400e+27
3.644e-03 5.216e-01 3.400e+27
3.654e-03 5.263e-01 3.400e+27
3.665e-03 5.310e-01 3.400e+27
3.675e-03 5.357e-01 3.400e+27
3.685e-03 5.404e-01 3.400e+27
3.695e-03 5.451e-01 3.400e+27
3.705e-03 5.498e-01 3.400e+27
3.715e-03 5.545e-01 3.400e+27
3.725e-03 5.592e-01 3.400e+27
3.735e-03 5.639e-01 3.400e+27
3.746e-03 5.686e-01 3.400e+27
3.756e-03 5.733e-01 3.400e+27
3.766e-03 5.780e-01 3.400e+27
3.776e-03 5.827e-01 3.400e+27
3.786e-03 5.873e-01 3.400e+27
3.796e-03 5.920e-01 3.400e+27
3.806e-03 5.967e-01 3.400e+27
3.816e-03 6.014e-01 3.400e+27
3.827e-03 6.061e-01 3.400e+27
3.837e-03 6.108e-01 3.400e+27
3.847e-03 6.155e-01 3.400e+27
3.857e-03 6.202e-01 3.400e+27
3.867e-03 6.249e-01 3.400e+27
3.877e-03 6.296e-01 3.400e+27
3.887e-03 6.343e-01 3.400e+27
3.897e-03 6.390e-01 3.400e+27
3.908e-03 6.437e-01 3.400e+27
3.918e-03 6.484e-01 3.400e+27
3.928e-03 6.531e-01 3.400e+27
3.938e-03 6.578e-01 3.400e+27
3.948e-03 6.625e-01 3.400e+27
3.958e-03 6.672e-01 3.400e+27
3.968e-03 6.719e-01 3.400e+27
3.978e-03 6.766e-01 3.400e+27
3.989e-03 6.813e-01 3.400e+27
3.999e-03 6.860e-01 3.400e+27
4.009e-03 6.907e-01 3.400e+27
4.019e-03 6.954e-01 3.400e+27
4.029e-03 7.001e-01 3.400e+27
4.039e-03 7.048e-01 3.400e+27
4.049e-03 7.095e-01 3.400e+27
4.059e-03 7.142e-01 3.400e+27
4.070e-03 7.189e-01 3.400e+27
4.080e-03 7.236e-01 3.400e+27
4.090e-03 7.283e-01 3.400e+27
4.100e-03 7.330e-01 3.400e+27
4.110e-03 7.377e-01 3.400e+27
4.120e-03 7.424e-01 3.400e+27
4.130e-03 7.471e-01 3.400e+27
4.140e-03 7.518e-01 3.400e+27
4.151e-03 7.565e-01 3.400e+27
4.161e-03 7.612e-01 3.400e+27
4.171e-03 7.659e-01 3.400e+27
4.181e-03 7.706e-01 3.400e+27
4.191e-03 7.753e-01 3.400e+27
4.201e-03 7.800e-01 3.400e+27
4.211e-03 7.847e-01 3.400e+27
4.221e-03 7.894e-01 3.400e+27
4.232e-03 7.941e-01 3.400e+27
4.242e-03 7.988e-01 3.400e+27
4.252e-03 8.035e-01 3.400e+27
4.262e-03 8.082e-01 3.400e+27
4.272e-03 8.129e-01 3.400e+27
4.282e-03 8.176e-01 3.400e+27
4.292e-03 8.223e-01 3.400e+27
4.302e-03 8.270e-01 3.400e+27
4.313e-03 8.317e-01 3.400e+27
4.323e-03 8.364e-01 3.400e+27
4.333e-03 8.411e-01 3.400e+27
4.343e-03 8.458e-01 3.400e+27
4.353e-03 8.505e-01 3.400e+27
4.363e-03 8.552e-01 3.400e+27
4.373e-03 8.599e-01 3.400e+27
4.383e-03 8.646e-01 3.400e+27
4.393e-03 8.693e-01 3.400e+27
4.404e-03 8.740e-01 3.400e+27
4.414e-03 8.787e-01 3.400e+27
4.424e-03 8.834e-01 3.400e+27
4.434e-03 8.881e-01 3.400e+27
4.444e-03 8.928e-01 3.400e+27
4.454e-03 8.975e-01 3.400e+27
4.464e-03 9.022e-01 3.400e+27
4.474e-03 9.069e-01 3.400e+27
4.485e-03 9.116e-01 3.400e+27
4.495e-03 9.163e-01 3.400e+27
4.505e-03 9.210e-01 3.400e+27
4.515e-03 9.257e-01 3.400e+27
4.525e-03 9.304e-01 3.400e+27
4.535e-03 9.351e-01 3.400e+27
4.545e-03 9.398e-01 3.400e+27
4.555e-03 9.445e-01 3.400e+27
4.566e-03 9.492e-01 3.400e+27
4.576e-03 9.539e-01 3.400e+27
4.586e-03 9.586e-01 3.400e+27
4.596e-03 9.633e-01 3.400e+27
4.606e-03 9.680e-01 3.400e+27
4.616e-03 9.727e-01 3.400e+27
4.626e-03 9.773e-01 3.400e+27
4.636e-03 9.820e-01 3.400e+27
4.647e-03 9.867e-01 3.400e+27
4.657e-03 9.914e-01 3.400e+27
4.667e-03 9.961e-01 3.400e+27
4.677e-03 1.001e+00 3.400e+27
4.687e-03 1.006e+00 3.400e+27
4.697e-03 1.010e+00 3.400e+27
4.707e-03 1.015e+00 3.400e+27
4.717e-03 1.020e+00 3.400e+27
4.728e-03 1.024e+00 3.400e+27
4.738e-03 1.029e+00 3.400e+27
4.748e-03 1.034e+00 3.400e+27
4.758e-03 1.038e+00 3.400e+27
4.768e-03 1.043e+00 3.400e+27
4.778e-03 1.048e+00 3.400e+27
4.788e-03 1.053e+00 3.400e+27
4.798e-03 1.057e+00 3.400e+27
4.809e-03 1.062e+00 3.400e+27
4.819e-03 1.067e+00 3.400e+27
4.829e-03 1.071e+00 3.400e+27
4.839e-03 1.076e+00 3.400e+27
4.849e-03 1.081e+00 3.400e+27
4.859e-03 1.085e+00 3.400e+27
4.869e-03 1.090e+00 3.400e+27
4.879e-03 1.095e+00 3.400e+27
4.890e-03 1.100e+00 3.400e+27
4.900e-03 1.104e+00 3.400e+27
4.910e-03 1.109e+00 3.400e+27
4.920e-03 1.114e+00 3.400e+27
4.930e-03 1.118e+00 3.400e+27
4.940e-03 1.123e+00 3.400e+27
4.950e-03 1.128e+00 3.400e+27
4.960e-03 1.132e+00 3.400e+27
4.971e-03 1.137e+00 3.400e+27
4.981e-03 1.142e+00 3.400e+27
4.991e-03 1.147e+00 3.400e+27
5.001e-03 1.151e+00 3.400e+27
5.011e-03 1.156e+00 3.400e+27
5.021e-03 1.161e+00 3.400e+27
5.031e-03 1.165e+00 3.400e+27
5.041e-03 1.170e+00 3.400e+27
